Model #, Price, Date
UM41T4VAX8HX,2022-11-03,4077.0
UM47T6VA1DHX,2022-11-03,4085.0
UM42T4VAX7HX,2022-11-03,4115.0
UM4CT6VA1DHX,2022-11-03,4134.0
UM45T4VAX7HX,2022-11-03,4164.0
UM47T4WAM8H3,2022-11-03,4783.0
UM4CT4WAM7H3,2022-11-03,4811.0
UM4CT4WAM8H3,2022-11-03,4832.0
UM2EZ4VAXDXC,2022-11-03,2747.0
UM2EZ4VAXDHC,2022-11-03,3276.0
UM2BL4JAXDXX,2022-11-03,2549.0
UM4BM4JAXDXX,2022-11-03,3098.0
UM2BM4JAXDLA,2022-11-03,3127.0
UM4BM4JAXDFX,2022-11-03,3227.0
UM4BM4JAXDXA,2022-11-03,3247.0
UM22L4VAXAXQ,2022-11-03,3286.0
UM3BM6JAXDXX,2022-11-03,3298.0
UM31L4VAMDFQ,2022-11-03,3375.0
UM3BL4JAXDHA,2022-11-03,3376.0
UM4BM4JAXDFA,2022-11-03,3376.0
UM3BM6JAXDXA,2022-11-03,3447.0
UM3BU6JAXDXX,2022-11-03,3748.0
UM31L4VAMDHQ,2022-11-03,3775.0
UM3BM6JAXDHX,2022-11-03,3827.0
UM3BU6JAXDFX,2022-11-03,3877.0
UM3BU6JAXDXA,2022-11-03,3897.0
UM3BM6JAXDHA,2022-11-03,3976.0
UM3BU6JAXDFA,2022-11-03,4026.0
UM5BU6JAXDXX,2022-11-03,4048.0
UM31L4WACALQ,2022-11-03,4153.0
UM5BU6JAXDFX,2022-11-03,4177.0
UM5BU6JAXDXA,2022-11-03,4197.0
UM51M6VAMDFQ,2022-11-03,4275.0
UM5BU6JAXDFA,2022-11-03,4326.0
UM55U6JAXDFA,2022-11-03,4434.0
UM56U6JAJDFA,2022-11-03,4879.0
Z1C72XDA5ABX,2022-11-03,999.0
Z1C72XDA5GBX,2022-11-03,1098.0
Z1C72XDA5OBX,2022-11-03,1299.0
Z1C72MDA5ABX,2022-11-03,1348.0
Z1C72XDA5RBX,2022-11-03,1398.0
Z1C72MDA5RBX,2022-11-03,1747.0
Z1C72NDA5OBX,2022-11-03,1798.0
Z1CS2XTX5ABX,2022-11-03,899.0
Z1CS2XTX5OBX,2022-11-03,1199.0
Z1CS2MTX5OBX,2022-11-03,1548.0
Z1D72XDA5ABX,2022-11-03,1099.0
29950,2022-11-03,999.0
8011-1AS00000,2022-11-03,1947.0
8400-1MSXXXX1,2022-11-03,1872.0
8400-1TSXXXX0-EZDL,2022-11-03,1917.0
8400-1TSXXXX1,2022-11-03,1838.0
8410-1T00000L,2022-11-03,1890.0
8410-1TS00000,2022-11-03,1905.56
8450-1M0AIH10,2022-11-03,1905.0
8450-1T0AQK12,2022-11-03,2197.0
8850-1T0AQK12,2022-11-03,2288.0
Q-VIII-MIN-AUH,2022-11-03,215.0
Q4030-1M0000CN,2022-11-03,2111.0
Q40A0-A2XXX000,2022-11-03,1580.0
Q40Q1-1MAQK0CN,2022-11-03,2463.0
Q4820-1M000000,2022-11-03,1841.0
Q4831-1MADH000,2022-11-03,2161.0
Q48A0-1MXXX000,2022-11-03,2005.0
QA10-1M00000C,2022-11-03,1630.0
QA21-1MAWH000,2022-11-03,1471.0
943400001,2022-11-03,3185.0
943400012,2022-11-03,3540.0
R1A1A1BHAAXX,2022-11-03,1849.0
R1A1A1DEAAXX,2022-11-03,2249.0
R1A8D0DEAAXX,2022-11-03,1799.0
U1D1A11AAAXX,2022-11-03,1949.0
U1D1A1DEABXX,2022-11-03,2449.0
R1A8D1BHAAXX,2022-11-03,1399.0
R1A8D1DEAAXX,2022-11-03,0.0
AM22T4DAXDXX,2022-11-03,2949.0
AM2OZ4DA5DBX,2022-11-03,3006.0
AM2OZ4QA52DX,2022-11-03,3703.0
AM42T4QAXDDX,2022-11-03,3715.0
AM5OZ4DA54BX,2022-11-03,3905.0
AM2OT4QA5BXX,2022-11-03,3986.0
AM2OT4QA5BBX,2022-11-03,4055.0
AM2OT4DA9BXX,2022-11-03,4316.0
AM2OT4DA9BBX,2022-11-03,4385.0
AM2OT4DA9BBC,2022-11-03,4584.0
AM3OT4QA9KXC,2022-11-03,4412.0
AM2OT4DA9BXC,2022-11-03,4515.0
AM2OT4QA9BXS,2022-11-03,4664.0
AM2OT4QA9BBS,2022-11-03,4733.0
AM3OT6QA9BDX,2022-11-03,5282.0
FL27Z4JA1DXX,2022-11-03,2508.0
FL2BZDJA4KXX,2022-11-03,2548.0
FL21Z4JA1KXX,2022-11-03,2548.0
FL21Z4TA1DXX,2022-11-03,2698.0
FL21Z4JA1DCX,2022-11-03,2698.0
FL27T4JA1DXX,2022-11-03,2808.0
FL21Z4JA1SXX,2022-11-03,2848.0
FL21T4JA1DLX,2022-11-03,2878.0
FL21Z4JA1DHX,2022-11-03,2978.0
FL21Z4JA1UXX,2022-11-03,2999.0
FL21TFJA1DXX,2022-11-03,3049.0
FL27Z4JA1UXX,2022-11-03,3058.0
FL21T4JA1DHX,2022-11-03,3278.0
FL21T4JA1UXX,2022-11-03,3299.0
FL21Z4JA1DHV,2022-11-03,3327.0
FL27T4JA1UXX,2022-11-03,3358.0
FL27Z4JA1UHX,2022-11-03,3587.0
FL21T6JA1UXX,2022-11-03,3599.0
FL27T4JA1UHX,2022-11-03,3887.0
FL21T6JA1FSX,2022-11-03,3896.0
FL51T4TA1HCX,2022-11-03,4146.0
FL51TDTA1HCX,2022-11-03,4146.0
FL2BL4JA4DXX,2022-11-03,2549.0
FL2BLRJA4XLX,2022-11-03,2678.0
FL2BL4JA4DXA,2022-11-03,2698.0
FL2BLRJA4DXA,2022-11-03,0.0
FL2BLDJA4DXV,2022-11-03,2898.0
FL21LDJA4DMB,2022-11-03,3047.0
FL2BL4JA4DHX,2022-11-03,3078.0
FL2BM4JA4DLB,2022-11-03,3177.0
FL2BL4JA4DHA,2022-11-03,3227.0
FL2BLDJA4DHA,2022-11-03,3227.0
FL5BM4JA4DXX,2022-11-03,3298.0
FL27L4JA1EMB,2022-11-03,3355.0
FL5BM4JA4DLX,2022-11-03,3427.0
FL5BM4JA4DXA,2022-11-03,3447.0
FL2BLDJA4DNA,2022-11-03,3476.0
FL5BM4JA4DLA,2022-11-03,3576.0
FL5BM6JA4DXX,2022-11-03,3598.0
FL5BM6JA4DLX,2022-11-03,3727.0
FL5BM6JA4DXA,2022-11-03,3747.0
FL5BM6JA4DLA,2022-11-03,3876.0
FL51MFJA1DHB,2022-11-03,4326.0
FL51U9JA1DHB,2022-11-03,5376.0
FP21Z4JA1DJX,2022-11-03,2708.0
FP27Z4TA1DXX,2022-11-03,2887.0
FP27Z4TA2DXX,2022-11-03,2936.0
FP47T4JA2DXX,2022-11-03,3236.0
FP27Z4TA1CXX,2022-11-03,3437.0
FP27Z4TA2CXX,2022-11-03,3486.0
FP21T4TA1CXX,2022-11-03,3678.0
FP21T4JA2CMX,2022-11-03,3777.0
FP41T4JA2CMX,2022-11-03,4026.0
FP47T6JA2CXX,2022-11-03,4086.0
FP27T9JA1DJC,2022-11-03,4166.0
FP21S6TA2CXX,2022-11-03,4477.0
FP47T6TA1CMX,2022-11-03,4585.0
FP41S6TA2CXX,2022-11-03,4726.0
FP47T6JA2CHS,2022-11-03,4764.0
FP51S6TA2CHX,2022-11-03,5455.0
KH1EZ4VAXUXX,2022-11-03,3864.0
KH11ZDVAJJXX,2022-11-03,4145.0
KH11ZDVAAJXX,2022-11-03,4145.0
KH17Z4VAJIXX,2022-11-03,4254.0
KH17Z4VAJUXX,2022-11-03,0.0
KH17Z4VAAUXX,2022-11-03,4653.0
KH37T6VAADXX,2022-11-03,4655.0
KH37T6VAADXS,2022-11-03,0.0
KH37T4VAAUXS,2022-11-03,5351.0
KH11T4VAJUXF,2022-11-03,5423.0
KH37T6VAAUXN,2022-11-03,6180.0
KP47T4VAXKXX,2022-11-03,3107.0
KP47T6VAXKXX,2022-11-03,3407.0
KP4ET6VAXKXX,2022-11-03,0.0
KP47T6VAXKXS,2022-11-03,0.0
KP4CT6VAXKXS,2022-11-03,0.0
KP27T4VAJKXX,2022-11-03,3657.0
KP27T4VAAKXX,2022-11-03,3657.0
KP2CT4VAJKXX,2022-11-03,0.0
KP2CT4VAAKXX,2022-11-03,0.0
KP47T4VAXCXS,2022-11-03,0.0
KP21T4VAXCXF,2022-11-03,3857.0
KP27T4VAA6XX,2022-11-03,0.0
KP47T4VAJKXX,2022-11-03,0.0
KP47T4VAAKXX,2022-11-03,3906.0
KP2ET4VAXCXF,2022-11-03,3926.0
KP4CT4VAJKXX,2022-11-03,0.0
KP4CT4VAAKXX,2022-11-03,0.0
KP57T6VAXCXX,2022-11-03,0.0
KP41T6VAJKXX,2022-11-03,0.0
KP41T6VAAKXX,2022-11-03,0.0
KP47T6VAJKXX,2022-11-03,0.0
KP4ET6VAJKXX,2022-11-03,0.0
KP4ET6VAAKXX,2022-11-03,0.0
KP2CT4VAJCXX,2022-11-03,0.0
KP2CT4VAACXX,2022-11-03,4255.0
KP4CT6VAJKXX,2022-11-03,0.0
KP4CT6VAAKXX,2022-11-03,0.0
KP47T4VAXCXN,2022-11-03,4314.0
KP21T4VAJCXC,2022-11-03,4326.0
KP21T4VAACXC,2022-11-03,4326.0
KP47T6VAJKXS,2022-11-03,0.0
KP4CT6VAJKXS,2022-11-03,0.0
KP4CT6VAAKXS,2022-11-03,0.0
KP4CT4VAJCXS,2022-11-03,0.0
KP4CT4VAACXS,2022-11-03,4653.0
KP21T4VAACXF,2022-11-03,4656.0
KP2ET4VAACXF,2022-11-03,0.0
KP2CT4VAJCXF,2022-11-03,0.0
KP2CT4VAACXF,2022-11-03,0.0
KP4CT6VAJCXX,2022-11-03,0.0
KP4CT6VAACXX,2022-11-03,4804.0
KP21T4WAJCXF,2022-11-03,4905.0
KP21T4WAACXF,2022-11-03,4905.0
KP57T6VAJCXX,2022-11-03,0.0
KP57T6VAACXX,2022-11-03,4935.0
KP4ET4VAJCXF,2022-11-03,4974.0
KP5CT6VAJCXX,2022-11-03,0.0
KP5CT6VAACXX,2022-11-03,0.0
KP4CT4VAJCXN,2022-11-03,0.0
KP4CT4VAACXN,2022-11-03,0.0
KP51T6VAJCXF,2022-11-03,5405.0
KP51T6VAACXF,2022-11-03,5405.0
KP4CT6VAJCXN,2022-11-03,0.0
KP4CT6VAACXN,2022-11-03,5482.0
KP47T4WAJCIJ,2022-11-03,5551.0
KP47T4WAACIJ,2022-11-03,5551.0
KP22M4VAJKXA,2022-11-03,3927.0
KH1BMDJAXDXA,2022-11-03,3497.0
KH3BMDJAXDXA,2022-11-03,3746.0
KH3BMRJAXDXA,2022-11-03,3746.0
KH4BUTJAADIX,2022-11-03,0.0
TD98Y2DA56XX,2022-11-03,1548.0
TD98Y2GA53CX,2022-11-03,1747.0
TD98Z2DA54X8,2022-11-03,2226.0
UM22Z4WAXDX3,2022-11-03,2856.0
UM21Z4VAXAXX,2022-11-03,2878.0
UM22Z4VAMDE3,2022-11-03,3035.0
UM2EZ4VAX7X3,2022-11-03,3126.0
UM4ET4WAX7XX,2022-11-03,3825.0
UM2ET4VAX7HX,2022-11-03,3856.0
UM42Z4WAX7HX,2022-11-03,4064.0
UM21Z4WAXDXC,2022-11-03,2947.0
Z1C72XDA5OBC,2022-11-03,1448.0
Z1C72MDA5ABC,2022-11-03,1497.0
RT10A-L1N-18C12S1E,2022-11-03,3335.9
RT10W-L10-18C12S1E,2022-11-03,3517.86
CF-33MEWLGVM,2022-11-03,5369.0
FZ-55FZ007VM,2022-11-03,3404.0
FZ-G1U6150VM,2022-11-03,2929.0
RTL10B1-H2AS0P0000NA,2022-11-03,2749.0
362GL-10B-493G,2022-11-03,1480.0
382GL-10B-495,2022-11-03,1480.0
94R512245,2022-11-03,7643.0
Q40A0-1TXXX00C,2022-11-03,2107.0
TB85-01LFUMDG,2022-11-03,1876.0
LC8810-Q40BG-0,2022-11-03,1037.0
U1D1A2DEABBX,2022-11-03,3007.0
RTL10B1-F4AE0X3000NA,2022-11-03,3899.0
RTL10B1-H4AS0X3000NA,2022-11-03,3649.0
RTL10B1-H1AE0X3000NA,2022-11-03,3649.0
RTL10B1-C1AS0X3000NA,2022-11-03,3199.0
RTL10B1-H1AS0X3000NA,2022-11-03,3349.0
RPL10-LZV2W1W1S0X3X0,2022-11-03,3849.0
RTL10B1-E4AS0X3000NA,2022-11-03,3449.0
RTL10B1-I1AS0X3000NA,2022-11-03,3499.0
RTL10B1-E2AS0P0000NA,2022-11-03,2549.0
RTL10B1-I1AE0X3000NA,2022-11-03,3799.0
RTL10B1-F1AE0X3000NA,2022-11-03,3599.0
RPL10-LZV5X6W1S0X0X0,2022-11-03,3599.0
RPL10-LZV7X5W1S0X0X0,2022-11-03,4449.0
RTL10B1-B1AS0X3000NA,2022-11-03,3049.0
RTL10B1-E2AS1X0000NA,2022-11-03,2399.0
RTL10B1-H1AS1X0000NA,2022-11-03,2799.0
RTL10B1-E4AE0X3000NA,2022-11-03,3749.0
RTL10B1-H4AE0X3000NA,2022-11-03,3949.0
RTL10B1-I4AE0X3000NA,2022-11-03,4099.0
RPL10-LZA4P6W1S0P0X0,2022-11-03,4449.0
RPL10-LXV2W2W1S0X0X0,2022-11-03,2799.0
RTL10B1-C1AS1X0000NA,2022-11-03,2399.0
RTL10B1-F4AS0X3000NA,2022-11-03,3599.0
RTL10B1-B1AS0P0000NA,2022-11-03,2249.0
RTL10B1-B2AS0P0000NA,2022-11-03,2449.0
RTL10B1-C4AE0X3000NA,2022-11-03,3799.0
RTL10B1-I4AS0X3000NA,2022-11-03,3799.0
RTL10B1-B1AS1X0000NA,2022-11-03,2249.0
RTL10B1-C4AS0X3000NA,2022-11-03,3499.0
RSL10-LSV4P6W1S0P0X0,2022-11-03,3899.0
RSL10-LSV2X2W1S0X0X0,2022-11-03,2499.0
RSL10-LSV2G1W1S0X0X0,2022-11-03,2449.0
RTL10B1-E1AE0X3000NA,2022-11-03,3449.0
RTL10B1-C1AE0X3000NA,2022-11-03,3499.0
RSL10-LSV5W5W1S1X0X0,2022-11-03,3249.0
RSL10-LSA4P6W1S0P0X0,2022-11-03,4049.0
RTL10B1-B1AE0X3000NA,2022-11-03,3349.0
RTL10B1-E1AS0X3000NA,2022-11-03,3149.0
RSL10-LSV2X1W0S0X0N0,2022-11-03,2449.0
RTL10B1-C4AS1P0000NA,2022-11-03,2799.0
RTL10B1-F1AS0X3000NA,2022-11-03,3299.0
RSL10-LSV5X5W1E0X0X0,2022-11-03,3249.0
RSL10-LSV5X4W1K1X0X0,2022-11-03,2949.0
RSL10-LSV2W2W1S1X0X0,2022-11-03,2799.0
RTL10B1-C4AS1X0000NA,2022-11-03,2699.0
RTL10B1-B4AS1X0000NA,2022-11-03,2549.0
RTL10B1-B4AS0X3000NA,2022-11-03,3349.0
RTL10B1-B4AE0X3000NA,2022-11-03,3649.0
8400-1T0XXXX2,2022-11-03,1816.67
8450-1M0AQK10,2022-11-03,1863.0
8450-1M0AUH10,2022-11-03,1905.0
8450-1MSAMH10,2022-11-03,2195.0
84B0-1M0TKH10,2022-11-03,1738.0
LI-Q4010-1M000000-BEP06,2022-11-03,1813.0
TB85-Q1LFUMDG,2022-11-03,2234.0
RT10A-L0N-27C12S2E,2022-11-03,0.0
VM3W2O1A1AET1JA1,2022-11-03,5948.64
VM3W2O3A1BET1JA1,2022-11-03,6299.75
CF-33GF-00VM,2022-11-03,0.0
CF-33AF-20VM,2022-11-03,5139.0
CF-33ME-03VM,2022-11-03,7276.0
CF-33RE-00VM,2022-11-03,5902.0
CF-33RZ-0BVM,2022-11-03,4797.0
CF-33RZ-0DVM,2022-11-03,5297.0
CF-33RZ-0EVM,2022-11-03,5357.0
CF-33SZ-0FVM,2022-11-03,5697.0
CF-33SZ-0GVM,2022-11-03,5757.0
CF-33GZ-0PVM,2022-11-03,4546.0
CF-33RE11ZVM,2022-11-03,3864.0
CF-332EP18VM,2022-11-03,4517.0
CF-33GZ04NVM,2022-11-03,4702.0
CF-33RZ002VM,2022-11-03,3867.0
CF-33RZ009VM,2022-11-03,3907.0
CF-33RZ020VM,2022-11-03,4532.0
CF-33RZ04BVM,2022-11-03,4367.0
CF-33RZ04UVM,2022-11-03,4032.0
CF-33RZ-0MVM,2022-11-03,4692.0
CF-33KZ04RVM,2022-11-03,5377.0
CF-33KZ04SVM,2022-11-03,5337.0
CF-33GZ-00VM,2022-11-03,4750.0
CF-33RZ003VM,2022-11-03,4017.0
CF-33RZ004VM,2022-11-03,4117.0
CF-33RZ005VM,2022-11-03,4517.0
CF-33RZ006VM,2022-11-03,4692.0
CF-33RZ010VM,2022-11-03,4057.0
CF-33RZ017VM,2022-11-03,4192.0
CF-33RZ021VM,2022-11-03,4292.0
CF-33RZ-02VM,2022-11-03,4080.0
CF-33RZ-0LVM,2022-11-03,4727.0
CF-33GZ04EVM,2022-11-03,4369.0
CF-33RZ007VM,2022-11-03,3764.0
CF-33RZ008VM,2022-11-03,3864.0
CF-33GZ046VM,2022-11-03,4269.0
CF-33KZ04HVM,2022-11-03,4419.0
CF-33RZ040VM,2022-11-03,3699.0
CF-33GF-01VM,2022-11-03,5680.0
CF-33GZ-01VM,2022-11-03,6192.0
CF-33RE-01VM,2022-11-03,4792.0
CF-33RE-02VM,2022-11-03,5542.0
CF-YCZC3318M,2022-11-03,5189.0
CF-33AFNAZVM,2022-11-03,4399.0
CF-33AFNBRVM,2022-11-03,5699.0
CF-33LE-48VM,2022-11-03,4799.0
CF-33AF-21VM,2022-11-03,5614.0
CF-33LENFZVM,2022-11-03,3949.0
CF-33CFPFZVM,2022-11-03,4899.0
CF-33AFPDJVM,2022-11-03,6199.0
CF-33AFPEJVM,2022-11-03,6229.0
CF-33AFPBJVM,2022-11-03,5999.0
CF-33AFPBRVM,2022-11-03,6049.0
CF-33AFPFRVM,2022-11-03,5599.0
CF-33LEP70VM,2022-11-03,4149.0
CF-33AFPTAVM,2022-11-03,5249.0
CF-33AFQKZVM,2022-11-03,4289.0
CF-33AFHKZVM,2022-11-03,4249.0
CF-33CFHAZVM,2022-11-03,4499.0
CF-33LEHAZVM,2022-11-03,3499.0
CF-33AFHAZVM,2022-11-03,4099.0
CF-YCZC3315M,2022-11-03,4839.0
CF-YCZC3316M,2022-11-03,4799.0
CF-YCZC3317M,2022-11-03,5039.0
CF-33AF-23VM,2022-11-03,5549.0
CF-YCZC3311M,2022-11-03,4599.0
CF-33AFHAAVM,2022-11-03,4349.0
CF-33AFQFAVM,2022-11-03,4539.0
CF-33LEHAAVM,2022-11-03,3749.0
CF-33LEHDAVM,2022-11-03,4549.0
CF-33LEHAJVM,2022-11-03,4149.0
CF-333EP18VM,2022-11-03,4917.0
CF-33JZ04MVM,2022-11-03,5102.0
CF-33SE-01VM,2022-11-03,4650.0
CF-33SZ018VM,2022-11-03,4522.0
CF-33SZ019VM,2022-11-03,4882.0
CF-33SZ04CVM,2022-11-03,4767.0
CF-33SZ04TVM,2022-11-03,4432.0
CF-33SZ-0HVM,2022-11-03,5317.0
CF-331Z042VM,2022-11-03,5337.0
CF-33JFPFRVM,2022-11-03,5187.0
CF-33SZ011VM,2022-11-03,4517.0
CF-33SZ044VM,2022-11-03,4417.0
CF-33SZ045VM,2022-11-03,4632.0
CF-33SZ-0JVM,2022-11-03,4907.0
CF-33JZ04PVM,2022-11-03,4834.0
CF-33SZ012VM,2022-11-03,4264.0
CF-33SZ04VVM,2022-11-03,4164.0
CF-33SZ013VM,2022-11-03,5962.0
CF-33SZ04LVM,2022-11-03,4697.0
CF-33SZ-0LVM,2022-11-03,5900.91
CF-33SZ-1LVM,2022-11-03,5362.0
CF-33JZ-00VM,2022-11-03,6080.0
CF-33JZ043VM,2022-11-03,5467.0
CF-33JZ-01VM,2022-11-03,6120.0
CF-33BFVEAVM,2022-11-03,5899.0
CF-33BFPFRVM,2022-11-03,0.0
CF-33BFWFGVM,2022-11-03,5719.0
CF-33BFPGZVM,2022-11-03,5529.0
CF-33BFPDJVM,2022-11-03,7282.0
CF-33BFPKJVM,2022-11-03,5779.0
CF-33BFPFJVM,2022-11-03,5929.0
CF-33BFPKAVM,2022-11-03,5379.0
FZ-G1U1-02VM,2022-11-03,4354.0
FZ-G1U6-01VM,2022-11-03,3904.0
FZ-G1U2-01VM,2022-11-03,4644.0
FZ-G1U1-00VM,2022-11-03,4294.0
FZ-G1U2112VM,2022-11-03,3149.0
FZ-G1U1098VM,2022-11-03,3594.0
FZ-G1U1099VM,2022-11-03,3594.0
FZ-G1U1096VM,2022-11-03,3074.0
FZ-G1U1063VM,2022-11-03,3319.0
FZ-G1U1127VM,2022-11-03,3644.0
FZ-G1U1064VM,2022-11-03,3319.0
FZ-G1U1066VM,2022-11-03,2924.0
FZ-G1U1065VM,2022-11-03,2959.0
FZ-G1V1085VM,2022-11-03,3914.0
FZ-G1U2173VM,2022-11-03,3374.0
FZ-G1U2117VM,2022-11-03,2919.0
FZ-G1U5262VM,2022-11-03,3044.0
FZ-G1U2637VM,2022-11-03,3419.0
FZ-G1U2644VM,2022-11-03,3544.0
FZ-G1V2644VM,2022-11-03,3694.0
FZ-G1U6227VM,2022-11-03,3519.0
FZ-G1U1586VM,2022-11-03,3069.0
FZ-G1U1588VM,2022-11-03,3589.0
FZ-G1U1593VM,2022-11-03,3194.0
FZ-G1U1596VM,2022-11-03,3714.0
FZ-G1U1649VM,2022-11-03,3394.0
FZ-G1U1652VM,2022-11-03,3914.0
FZ-G1U6226VM,2022-11-03,3324.0
FZ-G1V1651VM,2022-11-03,4064.0
FZ-G1V6225VM,2022-11-03,3349.0
FZ-G1U1631VM,2022-11-03,4034.0
FZ-G1U5500VM,2022-11-03,4234.0
FZ-G1U5261VM,2022-11-03,2799.0
FZ-G1U1147VM,2022-11-03,3794.0
FZ-G1U5301VM,2022-11-03,3764.0
FZ-G1V2700VM,2022-11-03,3894.0
FZ-G1U2721VM,2022-11-03,3894.0
FZ-G1U2651VM,2022-11-03,3739.0
FZ-G1U2170VM,2022-11-03,3774.0
FZ-G1U1-07VM,2022-11-03,3649.0
FZ-G1U5288VM,2022-11-03,5194.0
FZ-G1V1588VM,2022-11-03,3739.0
FZ-G1U6237VM,2022-11-03,3674.0
FZ-G1U2-04VM,2022-11-03,3727.0
FZ-G1U2726VM,2022-11-03,3664.0
FZ-G1V1609VM,2022-11-03,4184.0
FZ-G1U2693VM,2022-11-03,3749.0
FZ-G1V5479VM,2022-11-03,4544.0
FZ-G1U4211VM,2022-11-03,3499.0
FZ-G1U9002VM,2022-11-03,4414.0
FZ-G2AZ-0BVM,2022-11-03,3879.0
FZ-G2AZ006VM,2022-11-03,3769.0
FZ-G2AZ007VM,2022-11-03,3884.0
FZ-G2AZ008VM,2022-11-03,3934.0
FZ-G2AZ009VM,2022-11-03,3419.0
FZ-G2AZ003VM,2022-11-03,3069.0
FZ-G2AZ004VM,2022-11-03,3099.0
FZ-G2AZ00JVM,2022-11-03,3099.0
FZ-G2BZ00EVM,2022-11-03,3659.0
FZ-G2BZ00HVM,2022-11-03,4819.0
FZ-M1JEBGAVM,2022-11-03,3569.0
FZ-M1JEEGAVM,2022-11-03,3899.0
FZ-M1JECSAVM,2022-11-03,3999.0
FZ-M1JX19GVM,2022-11-03,3269.0
FZ-M1JEW5XVM,2022-11-03,2749.0
FZ-M1JEFGXVM,2022-11-03,3499.0
FZ-M1JECGXVM,2022-11-03,3629.0
FZ-M1JEEGXVM,2022-11-03,3629.0
FZ-M1JEBGXVM,2022-11-03,3299.0
FL21ZDJA1SRX,2022-11-03,3226.0
FL31LDJA1FHX,2022-11-03,3526.0
FL21TDJA1ULV,2022-11-03,3777.0
FP21T4JA1BXX,2022-11-03,3408.0
SL2NTDDASUXX,2022-11-03,3055.0
SL47TFQATUXX,2022-11-03,4064.0
XJ7STFCATDXL,2022-11-03,6047.0
XJ8SUTYATDXL,2022-11-03,9354.0
Z1C72XDA5RYX,2022-11-03,1647.0
Z1C72MDA5RYX,2022-11-03,1996.0
Z1C72XDA5OYX,2022-11-03,1548.0
1NG-00001,2022-11-03,2699.99
4B6R6AA#ABA,2022-11-03,664.0
RTL10C0-0A11S1X,2022-11-03,2649.0
RTL10C0-0A11X1X,2022-11-03,2549.0
RTL10C0-0A13X1X,2022-11-03,2999.0
RTL10C0-0A32X1X,2022-11-03,3349.0
RTL10C0-0A33X1X,2022-11-03,3599.0
RTL10C0-0A41X1X,2022-11-03,3649.0
RTL10C0-0B11X1X,2022-11-03,2699.0
RTL10C0-0B12X1X,2022-11-03,2899.0
RTL10C0-0B13X1X,2022-11-03,3149.0
RTL10C0-0B32X1X,2022-11-03,3499.0
RTL10C0-0C11X1X,2022-11-03,2949.0
RTL10C0-0C12X1P,2022-11-03,3249.0
RTL10C0-0C31X1X,2022-11-03,3549.0
RTL10C0-0C32X1X,2022-11-03,3749.0
RTL10C0-0C41X1X,2022-11-03,4049.0
RTL10C0-0D11X1X,2022-11-03,3099.0
RTL10C0-0D12X1X,2022-11-03,3299.0
RTL10C0-0D33X1X,2022-11-03,4149.0
RTL10C1-3A11X1P,2022-11-03,2949.0
RTL10C1-3A11X1X-01,2022-11-03,3049.0
RTL10C1-3A12S1X,2022-11-03,3149.0
RTL10C1-3A22X1X,2022-11-03,3449.0
RTL10C1-3A23X1P,2022-11-03,3799.0
RTL10C1-3A23X1X,2022-11-03,3699.0
RTL10C1-3A31X1X,2022-11-03,3449.0
RTL10C1-3A32X1X,2022-11-03,3649.0
RTL10C1-3A33X1X,2022-11-03,3899.0
RTL10C1-3A41X1X,2022-11-03,3949.0
RTL10C1-3A42X1X,2022-11-03,4149.0
RTL10C1-3A43X1X,2022-11-03,4399.0
RTL10C1-3B11X1X,2022-11-03,2999.0
RTL10C1-3B12X1P,2022-11-03,3299.0
RTL10C1-3B12X1X,2022-11-03,3199.0
RTL10C1-3B31X1X,2022-11-03,3599.0
RTL10C1-3B33X1P,2022-11-03,4149.0
RTL10C1-3B33X1X,2022-11-03,4049.0
RTL10C1-3B42X1X,2022-11-03,4299.0
RTL10C1-3B43X1P,2022-11-03,4649.0
RTL10C1-3B43X1X,2022-11-03,4549.0
RTL10C1-3C11X1X,2022-11-03,3249.0
RTL10C1-3C11X1X-01,2022-11-03,3449.0
RTL10C1-3C11X1X-03,2022-11-03,4149.0
RTL10C1-3C12X1X-01,2022-11-03,3649.0
RTL10C1-3C12X1X-03,2022-11-03,4349.0
RTL10C1-3C33X1X,2022-11-03,4299.0
RTL10C1-3C41X1X,2022-11-03,4349.0
RTL10C1-3D11X1X,2022-11-03,3399.0
RTL10C1-3D12X1X,2022-11-03,3599.0
RTL10C1-3D13X1X,2022-11-03,3849.0
RTL10C1-3D32X1X-03,2022-11-03,5099.0
RTL10C1-3D33X1P,2022-11-03,4549.0
RTL10C1-3D33X1X,2022-11-03,4449.0
RTL10C1-3D43X1P,2022-11-03,5049.0
413D9,2022-11-03,3573.39
FZ-G1U7411VM,2022-11-03,3336.0
FZ-G2AZ00VVM,2022-11-03,4034.0
KIT351656,2022-11-03,375.9
KIT351657,2022-11-03,424.0
SMU-926-08870A,2022-11-03,0.0
SMU-926-08871A,2022-11-03,0.0
PMQ-708-08860B,2022-11-03,0.0
Z2A7AXWA5ABX,2022-11-03,1399.0
Z2A7BXWA5EBX,2022-11-03,1873.0
Z2A7BXWA5FBX,2022-11-03,1923.0
Z2A7BHWABABX,2022-11-03,2153.0
Z2A7BHWA5EBX,2022-11-03,2372.0
A8XV2-RF1-000,2022-11-03,1799.0
A8XV2-RF2-ATT,2022-11-03,2149.0
A8XV2-RF1-GNC,2022-11-03,2049.0
A8XV2-RF2-GNC,2022-11-03,2149.0
A8XV2-RF2-VZN,2022-11-03,2149.0
A8XV2-RF2-000,2022-11-03,1899.0
